Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-08-20 03:45:00+00:00,1414.5999755859375,1416.0,1412.0,1415.4000244140625,0
2025-08-20 03:50:00+00:00,1414.5999755859375,1416.9000244140625,1414.199951171875,1414.4000244140625,104328
2025-08-20 03:55:00+00:00,1412.5,1415.0,1411.9000244140625,1414.5999755859375,120752
2025-08-20 04:00:00+00:00,1416.4000244140625,1416.4000244140625,1411.5,1412.5,155456
2025-08-20 04:05:00+00:00,1417.300048828125,1417.699951171875,1416.0,1416.300048828125,120393
2025-08-20 04:10:00+00:00,1418.5,1419.0,1417.0,1417.300048828125,133988
2025-08-20 04:15:00+00:00,1421.699951171875,1421.699951171875,1418.5999755859375,1418.800048828125,133220
2025-08-20 04:20:00+00:00,1421.699951171875,1423.0,1420.199951171875,1421.4000244140625,147079
2025-08-20 04:25:00+00:00,1421.5999755859375,1421.800048828125,1419.0,1421.800048828125,124163
2025-08-20 04:30:00+00:00,1420.699951171875,1421.800048828125,1420.0,1421.800048828125,98654
2025-08-20 04:35:00+00:00,1419.800048828125,1420.800048828125,1419.0999755859375,1420.699951171875,71711
2025-08-20 04:40:00+00:00,1420.0999755859375,1420.800048828125,1419.0,1419.800048828125,119967
2025-08-20 04:45:00+00:00,1424.0,1424.5,1420.0,1420.0,237761
2025-08-20 04:50:00+00:00,1422.9000244140625,1424.4000244140625,1421.9000244140625,1424.300048828125,151724
2025-08-20 04:55:00+00:00,1422.300048828125,1423.0,1421.9000244140625,1422.699951171875,92603
2025-08-20 05:00:00+00:00,1422.5999755859375,1422.9000244140625,1421.300048828125,1422.300048828125,74281
2025-08-20 05:05:00+00:00,1422.699951171875,1423.5999755859375,1422.0999755859375,1422.4000244140625,104613
2025-08-20 05:10:00+00:00,1422.300048828125,1423.0,1420.0,1422.5999755859375,192291
2025-08-20 05:15:00+00:00,1422.800048828125,1422.9000244140625,1421.5999755859375,1422.5999755859375,114192
2025-08-20 05:20:00+00:00,1421.300048828125,1422.9000244140625,1420.4000244140625,1422.699951171875,108773
